company,period,metric,value
fintech_payments,2025-03,rd,1260297.4722518288
fintech_payments,2025-03,ga,1482518.907307794
fintech_payments,2025-03,ebitda,-24342.3723563049
fintech_payments,2025-03,net_income,-41842.3723563049
fintech_payments,2025-03,cash,0.0
fintech_payments,2025-03,accounts_receivable,11356874.702068906
fintech_payments,2025-03,inventory,0.0
fintech_payments,2025-03,accounts_payable,3874399.490428189
fintech_payments,2025-03,debt,4200000.0
fintech_payments,2025-03,equity,3282475.2116407175
fintech_payments,2025-03,operating_cash_flow,-57808.67930869054
fintech_payments,2025-03,investing_cash_flow,-149374.40227096918
fintech_payments,2025-03,financing_cash_flow,-27985.97720381773
fintech_payments,2025-03,net_cash_flow,-235169.05878347743
fintech_payments,2025-03,total_assets,11356874.702068906
fintech_payments,2025-03,total_liabilities_and_equity,11356874.702068906
fintech_payments,2025-04,revenue,9156410.784201654
fintech_payments,2025-04,cogs,3128708.249355751
fintech_payments,2025-04,gross_profit,6027702.534845903
fintech_payments,2025-04,sales_marketing,3329664.9152918467
fintech_payments,2025-04,rd,1670024.4274351131
fintech_payments,2025-04,ga,1299250.4528150035
fintech_payments,2025-04,ebitda,-271237.26069606096
fintech_payments,2025-04,net_income,-288737.26069606096
fintech_payments,2025-04,cash,0.0
fintech_payments,2025-04,accounts_receivable,12208547.71226887
fintech_payments,2025-04,inventory,0.0
fintech_payments,2025-04,accounts_payable,4171610.999141001
fintech_payments,2025-04,debt,4200000.0
fintech_payments,2025-04,equity,3836936.713127869
fintech_payments,2025-04,operating_cash_flow,-280837.8950731309
fintech_payments,2025-04,investing_cash_flow,-96971.32318893641
fintech_payments,2025-04,financing_cash_flow,3854.3246280999097
fintech_payments,2025-04,net_cash_flow,-373954.8936339674
fintech_payments,2025-04,total_assets,12208547.71226887
fintech_payments,2025-04,total_liabilities_and_equity,12208547.71226887
fintech_payments,2025-05,revenue,10166725.350179797
fintech_payments,2025-05,cogs,3637556.2376479185
fintech_payments,2025-05,gross_profit,6529169.112531878
fintech_payments,2025-05,sales_marketing,3776010.1765682264
fintech_payments,2025-05,rd,1912398.502590974
fintech_payments,2025-05,ga,1630407.3616840735
fintech_payments,2025-05,ebitda,-789646.9283113964
fintech_payments,2025-05,net_income,-807146.9283113964
fintech_payments,2025-05,cash,0.0
fintech_payments,2025-05,accounts_receivable,13555633.800239729
fintech_payments,2025-05,inventory,0.0
fintech_payments,2025-05,accounts_payable,4850074.983530558
fintech_payments,2025-05,debt,4200000.0
fintech_payments,2025-05,equity,4505558.816709171
fintech_payments,2025-05,operating_cash_flow,-724965.4735377068
fintech_payments,2025-05,investing_cash_flow,-98941.3725802606
fintech_payments,2025-05,financing_cash_flow,36849.55456564924
fintech_payments,2025-05,net_cash_flow,-787057.2915523181
fintech_payments,2025-05,total_assets,13555633.800239729
fintech_payments,2025-05,total_liabilities_and_equity,13555633.800239729
fintech_payments,2025-06,revenue,10565555.995056268
fintech_payments,2025-06,cogs,3768345.5727382433
fintech_payments,2025-06,gross_profit,6797210.422318025
fintech_payments,2025-06,sales_marketing,3647566.2147834697
fintech_payments,2025-06,rd,1887163.2098539663
fintech_payments,2025-06,ga,1812882.046711905
fintech_payments,2025-06,ebitda,-550401.0490313163
fintech_payments,2025-06,net_income,-567901.0490313163
fintech_payments,2025-06,cash,0.0
fintech_payments,2025-06,accounts_receivable,14087407.993408358
fintech_payments,2025-06,inventory,0.0
fintech_payments,2025-06,accounts_payable,5024460.763650991
fintech_payments,2025-06,debt,4200000.0
fintech_payments,2025-06,equity,4862947.229757367
fintech_payments,2025-06,operating_cash_flow,-511128.99851759896
fintech_payments,2025-06,investing_cash_flow,-99047.43207547461
fintech_payments,2025-06,financing_cash_flow,-41033.80549421405
fintech_payments,2025-06,net_cash_flow,-651210.2360872877
fintech_payments,2025-06,total_assets,14087407.993408358
fintech_payments,2025-06,total_liabilities_and_equity,14087407.993408358
fintech_payments,2025-07,revenue,10748573.875099922
fintech_payments,2025-07,cogs,3685153.2639885144
fintech_payments,2025-07,gross_profit,7063420.611111407
fintech_payments,2025-07,sales_marketing,4161615.1693914137
fintech_payments,2025-07,rd,1646174.6067683788
fintech_payments,2025-07,ga,2134149.930172902
fintech_payments,2025-07,ebitda,-878519.0952212876
fintech_payments,2025-07,net_income,-896019.0952212876
fintech_payments,2025-07,cash,0.0
fintech_payments,2025-07,accounts_receivable,14331431.833466562
fintech_payments,2025-07,inventory,0.0
fintech_payments,2025-07,accounts_payable,4913537.685318019
fintech_payments,2025-07,debt,4200000.0
fintech_payments,2025-07,equity,5217894.148148542
fintech_payments,2025-07,operating_cash_flow,-721246.7146297664
fintech_payments,2025-07,investing_cash_flow,-106081.5874315423
fintech_payments,2025-07,financing_cash_flow,27038.527333298058
fintech_payments,2025-07,net_cash_flow,-800289.7747280106
fintech_payments,2025-07,total_assets,14331431.833466562
fintech_payments,2025-07,total_liabilities_and_equity,14331431.833466562
fintech_payments,2025-08,revenue,11694217.099831443
fintech_payments,2025-08,cogs,4092532.891587365
fintech_payments,2025-08,gross_profit,7601684.208244078
fintech_payments,2025-08,sales_marketing,4157719.323349229
fintech_payments,2025-08,rd,2141820.497998444
fintech_payments,2025-08,ga,1797486.3545332449
fintech_payments,2025-08,ebitda,-495341.9676368395
fintech_payments,2025-08,net_income,-512841.9676368395
fintech_payments,2025-08,cash,0.0
fintech_payments,2025-08,accounts_receivable,15592289.466441924
fintech_payments,2025-08,inventory,0.0
fintech_payments,2025-08,accounts_payable,5456710.522116487
fintech_payments,2025-08,debt,4200000.0
fintech_payments,2025-08,equity,5935578.944325437
fintech_payments,2025-08,operating_cash_flow,-496122.47254798765
fintech_payments,2025-08,investing_cash_flow,-161568.8546836082
fintech_payments,2025-08,financing_cash_flow,14030.397392380773
fintech_payments,2025-08,net_cash_flow,-643660.9298392151
fintech_payments,2025-08,total_assets,15592289.466441924
fintech_payments,2025-08,total_liabilities_and_equity,15592289.466441924
fintech_payments,2025-09,revenue,11980320.292881992
fintech_payments,2025-09,cogs,4238455.1359818475
fintech_payments,2025-09,gross_profit,7741865.156900144
fintech_payments,2025-09,sales_marketing,3680592.094285299
fintech_payments,2025-09,rd,1699278.4486557087
fintech_payments,2025-09,ga,1862472.2533050394
fintech_payments,2025-09,ebitda,499522.36065409705
fintech_payments,2025-09,net_income,380797.66491673666
fintech_payments,2025-09,cash,211361.35816677596
fintech_payments,2025-09,accounts_receivable,15973760.390509322
fintech_payments,2025-09,inventory,0.0
fintech_payments,2025-09,accounts_payable,5651273.514642463
fintech_payments,2025-09,debt,4200000.0
fintech_payments,2025-09,equity,6333848.234033636
fintech_payments,2025-09,operating_cash_flow,344271.3203671739
fintech_payments,2025-09,investing_cash_flow,-154112.40871192
fintech_payments,2025-09,financing_cash_flow,21202.446511522077
fintech_payments,2025-09,net_cash_flow,211361.35816677596
fintech_payments,2025-09,total_assets,16185121.748676099
fintech_payments,2025-09,total_liabilities_and_equity,16185121.748676099
fintech_payments,2025-10,revenue,13301111.407289151
fintech_payments,2025-10,cogs,4634577.541910276
fintech_payments,2025-10,gross_profit,8666533.865378875
fintech_payments,2025-10,sales_marketing,4450465.409741435
fintech_payments,2025-10,rd,2158269.272393339
fintech_payments,2025-10,ga,2650365.809737311
fintech_payments,2025-10,ebitda,-592566.62649321
fintech_payments,2025-10,net_income,-610066.62649321
fintech_payments,2025-10,cash,0.0
fintech_payments,2025-10,accounts_receivable,17734815.209718868
fintech_payments,2025-10,inventory,0.0
fintech_payments,2025-10,accounts_payable,6179436.722547035
fintech_payments,2025-10,debt,4200000.0
fintech_payments,2025-10,equity,7355378.487171833
fintech_payments,2025-10,operating_cash_flow,-477327.0046304391
fintech_payments,2025-10,investing_cash_flow,-154025.53806190475
fintech_payments,2025-10,financing_cash_flow,7343.0381334233825
fintech_payments,2025-10,net_cash_flow,-624009.5045589204
fintech_payments,2025-10,total_assets,17734815.209718868
fintech_payments,2025-10,total_liabilities_and_equity,17734815.209718868
fintech_payments,2025-11,revenue,13799352.724797841
fintech_payments,2025-11,cogs,4895050.0617899
fintech_payments,2025-11,gross_profit,8904302.663007941
fintech_payments,2025-11,sales_marketing,4811377.455731698
fintech_payments,2025-11,rd,2655069.901891133
fintech_payments,2025-11,ga,2677655.544754153
fintech_payments,2025-11,ebitda,-1239800.2393690422
fintech_payments,2025-11,net_income,-1257300.2393690422
fintech_payments,2025-11,cash,0.0
fintech_payments,2025-11,accounts_receivable,18399136.96639712
fintech_payments,2025-11,inventory,0.0
fintech_payments,2025-11,accounts_payable,6526733.415719867
fintech_payments,2025-11,debt,4200000.0
fintech_payments,2025-11,equity,7672403.550677255
fintech_payments,2025-11,operating_cash_flow,-1031792.1265286447
fintech_payments,2025-11,investing_cash_flow,-112711.27913978696
fintech_payments,2025-11,financing_cash_flow,8619.364002047141
fintech_payments,2025-11,net_cash_flow,-1135884.0416663846
fintech_payments,2025-11,total_assets,18399136.96639712
fintech_payments,2025-11,total_liabilities_and_equity,18399136.96639712
fintech_payments,2025-12,revenue,15223435.944239803
fintech_payments,2025-12,cogs,5235703.552213635
fintech_payments,2025-12,gross_profit,9987732.392026167
fintech_payments,2025-12,sales_marketing,5515399.9713
fintech_payments,2025-12,rd,2708152.025524081
fintech_payments,2025-12,ga,2800910.9803911964
fintech_payments,2025-12,ebitda,-1036730.5851891115
fintech_payments,2025-12,net_income,-1054230.5851891115
fintech_payments,2025-12,cash,0.0
fintech_payments,2025-12,accounts_receivable,20297914.592319734
fintech_payments,2025-12,inventory,0.0
fintech_payments,2025-12,accounts_payable,6980938.06961818
fintech_payments,2025-12,debt,4200000.0
fintech_payments,2025-12,equity,9116976.522701554
fintech_payments,2025-12,operating_cash_flow,-819576.340884678
fintech_payments,2025-12,investing_cash_flow,-143441.08086107956
fintech_payments,2025-12,financing_cash_flow,38176.368595459826
fintech_payments,2025-12,net_cash_flow,-924841.0531502977
fintech_payments,2025-12,total_assets,20297914.592319734
fintech_payments,2025-12,total_liabilities_and_equity,20297914.592319734
industrial_services,2023-01,revenue,14177151.13872496
industrial_services,2023-01,cogs,10046806.460445367
industrial_services,2023-01,gross_profit,4130344.6782795936
industrial_services,2023-01,sales_marketing,1960468.9949166533
industrial_services,2023-01,rd,0.0
industrial_services,2023-01,ga,1571659.3705437952
industrial_services,2023-01,ebitda,598216.3128191452
industrial_services,2023-01,net_income,383715.8871271247
industrial_services,2023-01,cash,13896622.23185059
industrial_services,2023-01,accounts_receivable,23628585.23120827
industrial_services,2023-01,inventory,0.0
industrial_services,2023-01,accounts_payable,13395741.94726049
industrial_services,2023-01,debt,27000000.0
industrial_services,2023-01,equity,-2870534.4842016306
industrial_services,2023-01,operating_cash_flow,469808.6226103009
industrial_services,2023-01,investing_cash_flow,-821525.0354016158
industrial_services,2023-01,financing_cash_flow,-151661.35535809377
industrial_services,2023-01,net_cash_flow,-503377.7681494086
industrial_services,2023-01,total_assets,37525207.46305886
industrial_services,2023-01,total_liabilities_and_equity,37525207.46305886
industrial_services,2023-02,revenue,15197667.829161003
industrial_services,2023-02,cogs,10906411.590124412
industrial_services,2023-02,gross_profit,4291256.239036592
industrial_services,2023-02,sales_marketing,1685254.814595543
industrial_services,2023-02,rd,0.0
industrial_services,2023-02,ga,1847337.348193376
industrial_services,2023-02,ebitda,758664.0762476726
industrial_services,2023-02,net_income,510469.6202356613
industrial_services,2023-02,cash,13724782.545235742
industrial_services,2023-02,accounts_receivable,25329446.381935004
industrial_services,2023-02,inventory,0.0
industrial_services,2023-02,accounts_payable,14541882.120165883
industrial_services,2023-02,debt,27000000.0
industrial_services,2023-02,equity,-2487653.1929951366
industrial_services,2023-02,operating_cash_flow,567097.1340573551
industrial_services,2023-02,investing_cash_flow,-673585.7426632603
industrial_services,2023-02,financing_cash_flow,-65351.078008943594
industrial_services,2023-02,net_cash_flow,-171839.6866148488
industrial_services,2023-02,total_assets,39054228.927170746
industrial_services,2023-02,total_liabilities_and_equity,39054228.927170746
industrial_services,2023-03,revenue,15533463.025868973
industrial_services,2023-03,cogs,11021789.882195365
industrial_services,2023-03,gross_profit,4511673.143673608
industrial_services,2023-03,sales_marketing,1854760.7238525988
industrial_services,2023-03,rd,0.0
industrial_services,2023-03,ga,1856425.9729277524
industrial_services,2023-03,ebitda,800486.4468932571
industrial_services,2023-03,net_income,543509.293045673
industrial_services,2023-03,cash,13975986.56261361
industrial_services,2023-03,accounts_receivable,25889105.043114953
industrial_services,2023-03,inventory,0.0
industrial_services,2023-03,accounts_payable,14695719.842927154
industrial_services,2023-03,debt,27000000.0
industrial_services,2023-03,equity,-1830628.2371985875
industrial_services,2023-03,operating_cash_flow,628204.5376539987
industrial_services,2023-03,investing_cash_flow,-658893.1473232574
industrial_services,2023-03,financing_cash_flow,281892.6270471268
industrial_services,2023-03,net_cash_flow,251204.01737786812
industrial_services,2023-03,total_assets,39865091.60572857
industrial_services,2023-03,total_liabilities_and_equity,39865091.60572857
industrial_services,2023-04,revenue,15127950.439398501
industrial_services,2023-04,cogs,10719626.046378255
industrial_services,2023-04,gross_profit,4408324.393020246
industrial_services,2023-04,sales_marketing,1276947.3442158056
industrial_services,2023-04,rd,0.0
industrial_services,2023-04,ga,1666880.394431476
industrial_services,2023-04,ebitda,1464496.6543729645
industrial_services,2023-04,net_income,1068077.356954642
industrial_services,2023-04,cash,14544452.172529142
industrial_services,2023-04,accounts_receivable,25213250.732330836
industrial_services,2023-04,inventory,0.0
industrial_services,2023-04,accounts_payable,14292834.728504341
industrial_services,2023-04,debt,27000000.0
industrial_services,2023-04,equity,-1535131.823644366
industrial_services,2023-04,operating_cash_flow,1122787.0197800454
industrial_services,2023-04,investing_cash_flow,-751651.4293940789
industrial_services,2023-04,financing_cash_flow,197330.0195295657
industrial_services,2023-04,net_cash_flow,568465.6099155322
industrial_services,2023-04,total_assets,39757702.904859975
industrial_services,2023-04,total_liabilities_and_equity,39757702.904859975
industrial_services,2023-05,revenue,15161650.54923009
industrial_services,2023-05,cogs,10751800.439525733
industrial_services,2023-05,gross_profit,4409850.109704357
industrial_services,2023-05,sales_marketing,1774348.2414443826
industrial_services,2023-05,rd,0.0
industrial_services,2023-05,ga,2159119.605637481
industrial_services,2023-05,ebitda,476382.2626224933
industrial_services,2023-05,net_income,287466.98747176974
industrial_services,2023-05,cash,13885740.707289584
industrial_services,2023-05,accounts_receivable,25269417.58205015
industrial_services,2023-05,inventory,0.0
industrial_services,2023-05,accounts_payable,14335733.919367643
industrial_services,2023-05,debt,27000000.0
industrial_services,2023-05,equity,-2180575.630027907
industrial_services,2023-05,operating_cash_flow,294714.3259300593
industrial_services,2023-05,investing_cash_flow,-675428.647329743
industrial_services,2023-05,financing_cash_flow,-277997.14383987425
industrial_services,2023-05,net_cash_flow,-658711.4652395579
industrial_services,2023-05,total_assets,39155158.289339736
industrial_services,2023-05,total_liabilities_and_equity,39155158.289339736
industrial_services,2023-06,revenue,15753543.381554635
industrial_services,2023-06,cogs,11454028.909541097
industrial_services,2023-06,gross_profit,4299514.472013539
industrial_services,2023-06,sales_marketing,1708910.5560053687
industrial_services,2023-06,rd,0.0
industrial_services,2023-06,ga,2373274.8855112256
industrial_services,2023-06,ebitda,217329.03049694467
industrial_services,2023-06,net_income,82814.93409258629
industrial_services,2023-06,cash,13375524.100165706
industrial_services,2023-06,accounts_receivable,26255905.63592439
industrial_services,2023-06,inventory,0.0
industrial_services,2023-06,accounts_payable,15272038.546054795
industrial_services,2023-06,debt,27000000.0
industrial_services,2023-06,equity,-2640608.8099647015
industrial_services,2023-06,operating_cash_flow,132230.08854670532
industrial_services,2023-06,investing_cash_flow,-863409.4639785385
industrial_services,2023-06,financing_cash_flow,220962.76830795515
industrial_services,2023-06,net_cash_flow,-510216.6071238781
industrial_services,2023-06,total_assets,39631429.736090094
industrial_services,2023-06,total_liabilities_and_equity,39631429.736090094
industrial_services,2023-07,revenue,15158805.657087741
industrial_services,2023-07,cogs,10660201.598127622
industrial_services,2023-07,gross_profit,4498604.058960119
industrial_services,2023-07,sales_marketing,1458049.3687906773
industrial_services,2023-07,rd,0.0
industrial_services,2023-07,ga,1567802.6791306979
industrial_services,2023-07,ebitda,1472752.011038744
industrial_services,2023-07,net_income,1074599.0887206076
industrial_services,2023-07,cash,13209784.899052856
industrial_services,2023-07,accounts_receivable,25264676.095146235
industrial_services,2023-07,inventory,0.0
industrial_services,2023-07,accounts_payable,14213602.13083683
industrial_services,2023-07,debt,27000000.0
industrial_services,2023-07,equity,-2739141.13663774
industrial_services,2023-07,operating_cash_flow,1132127.2360187776
industrial_services,2023-07,investing_cash_flow,-1021472.5615327329
industrial_services,2023-07,financing_cash_flow,-276393.87559889426
industrial_services,2023-07,net_cash_flow,-165739.20111284958
industrial_services,2023-07,total_assets,38474460.99419909
industrial_services,2023-07,total_liabilities_and_equity,38474460.99419909
industrial_services,2023-08,revenue,15116152.401234873
industrial_services,2023-08,cogs,10852414.844278457
industrial_services,2023-08,gross_profit,4263737.556956416
industrial_services,2023-08,sales_marketing,2056288.0174182518
industrial_services,2023-08,rd,0.0
industrial_services,2023-08,ga,1798359.0720480497
industrial_services,2023-08,ebitda,409090.4674901143
industrial_services,2023-08,net_income,234306.4693171903
industrial_services,2023-08,cash,12654328.840921465
industrial_services,2023-08,accounts_receivable,25193587.335391454
industrial_services,2023-08,inventory,0.0
industrial_services,2023-08,accounts_payable,14469886.459037943
industrial_services,2023-08,debt,27000000.0
industrial_services,2023-08,equity,-3621970.2827250194
industrial_services,2023-08,operating_cash_flow,274245.80786403106
industrial_services,2023-08,investing_cash_flow,-618707.7865726765
industrial_services,2023-08,financing_cash_flow,-210994.07942274667
industrial_services,2023-08,net_cash_flow,-555456.0581313921
industrial_services,2023-08,total_assets,37847916.17631292
industrial_services,2023-08,total_liabilities_and_equity,37847916.17631292
industrial_services,2023-09,revenue,16421169.676690444
industrial_services,2023-09,cogs,12153194.826284943
industrial_services,2023-09,gross_profit,4267974.850405501
industrial_services,2023-09,sales_marketing,1318560.790042649
industrial_services,2023-09,rd,0.0
industrial_services,2023-09,ga,2579908.7373915655
industrial_services,2023-09,ebitda,369505.3229712867
industrial_services,2023-09,net_income,203034.2051473165
industrial_services,2023-09,cash,11886673.109858464
industrial_services,2023-09,accounts_receivable,27368616.127817407
industrial_services,2023-09,inventory,0.0
industrial_services,2023-09,accounts_payable,16204259.768379925
industrial_services,2023-09,debt,27000000.0
industrial_services,2023-09,equity,-3948970.5307040494
industrial_services,2023-09,operating_cash_flow,250063.58809069433
industrial_services,2023-09,investing_cash_flow,-990563.2325340101
industrial_services,2023-09,financing_cash_flow,-27156.086619684556
industrial_services,2023-09,net_cash_flow,-767655.7310630003
industrial_services,2023-09,total_assets,39255289.237675875
industrial_services,2023-09,total_liabilities_and_equity,39255289.237675875
industrial_services,2023-10,revenue,15890037.74760516
industrial_services,2023-10,cogs,11433170.917412074
industrial_services,2023-10,gross_profit,4456866.830193086
industrial_services,2023-10,sales_marketing,1906992.9133045902
industrial_services,2023-10,rd,0.0
industrial_services,2023-10,ga,1722147.5973352103
industrial_services,2023-10,ebitda,827726.3195532849
industrial_services,2023-10,net_income,565028.792447095
industrial_services,2023-10,cash,11799087.66153691
industrial_services,2023-10,accounts_receivable,26483396.246008597
industrial_services,2023-10,inventory,0.0
industrial_services,2023-10,accounts_payable,15244227.889882766
industrial_services,2023-10,debt,27000000.0
industrial_services,2023-10,equity,-3961743.9823372588
industrial_services,2023-10,operating_cash_flow,528174.5677524925
industrial_services,2023-10,investing_cash_flow,-738568.473716036
industrial_services,2023-10,financing_cash_flow,122808.45764198805
industrial_services,2023-10,net_cash_flow,-87585.4483215554
industrial_services,2023-10,total_assets,38282483.90754551
industrial_services,2023-10,total_liabilities_and_equity,38282483.90754551
industrial_services,2023-11,revenue,15707317.580234233
industrial_services,2023-11,cogs,11426952.29671517
industrial_services,2023-11,gross_profit,4280365.283519063
industrial_services,2023-11,sales_marketing,2170668.39840484
industrial_services,2023-11,rd,0.0
industrial_services,2023-11,ga,1659227.459858366
industrial_services,2023-11,ebitda,450469.4252558574
industrial_services,2023-11,net_income,266995.84595212736
industrial_services,2023-11,cash,11541496.719889488
industrial_services,2023-11,accounts_receivable,26178862.63372372
industrial_services,2023-11,inventory,0.0
industrial_services,2023-11,accounts_payable,15235936.395620227
industrial_services,2023-11,debt,27000000.0
industrial_services,2023-11,equity,-4515577.042007014
industrial_services,2023-11,operating_cash_flow,321211.3044131317
industrial_services,2023-11,investing_cash_flow,-799687.598687057
industrial_services,2023-11,financing_cash_flow,220885.3526265032
industrial_services,2023-11,net_cash_flow,-257590.94164742215
industrial_services,2023-11,total_assets,37720359.35361321
industrial_services,2023-11,total_liabilities_and_equity,37720359.35361321
industrial_services,2023-12,revenue,15892190.33347996
industrial_services,2023-12,cogs,11574622.96649044
industrial_services,2023-12,gross_profit,4317567.366989519
industrial_services,2023-12,sales_marketing,2070544.4889476441
industrial_services,2023-12,rd,0.0
industrial_services,2023-12,ga,2489938.3714035633
industrial_services,2023-12,ebitda,-242915.49336168822
industrial_services,2023-12,net_income,-355415.4933616882
industrial_services,2023-12,cash,10529970.502141437
industrial_services,2023-12,accounts_receivable,26486983.889133267
industrial_services,2023-12,inventory,0.0
industrial_services,2023-12,accounts_payable,15432830.621987253
industrial_services,2023-12,debt,27000000.0
industrial_services,2023-12,equity,-5415876.230712548
industrial_services,2023-12,operating_cash_flow,-258505.9180649878
industrial_services,2023-12,investing_cash_flow,-823728.6438037923
industrial_services,2023-12,financing_cash_flow,70708.34412072833
industrial_services,2023-12,net_cash_flow,-1011526.2177480517
industrial_services,2023-12,total_assets,37016954.391274706
industrial_services,2023-12,total_liabilities_and_equity,37016954.391274706
industrial_services,2024-01,revenue,15728375.67202989
industrial_services,2024-01,cogs,11372407.393899193
industrial_services,2024-01,gross_profit,4355968.278130697
industrial_services,2024-01,sales_marketing,1286946.399191206
industrial_services,2024-01,rd,0.0
industrial_services,2024-01,ga,2451376.216062184
industrial_services,2024-01,ebitda,617645.6628773073
industrial_services,2024-01,net_income,399065.07367307274
industrial_services,2024-01,cash,9917219.427462671
industrial_services,2024-01,accounts_receivable,26213959.453383148
industrial_services,2024-01,inventory,0.0
industrial_services,2024-01,accounts_payable,15163209.858532257
industrial_services,2024-01,debt,27000000.0
industrial_services,2024-01,equity,-6032030.977686442
industrial_services,2024-01,operating_cash_flow,462274.85748236557
industrial_services,2024-01,investing_cash_flow,-904431.023599761
industrial_services,2024-01,financing_cash_flow,-170594.9085613697
industrial_services,2024-01,net_cash_flow,-612751.0746787651
industrial_services,2024-01,total_assets,36131178.880845815
industrial_services,2024-01,total_liabilities_and_equity,36131178.880845815
industrial_services,2024-02,revenue,15694875.188835425
industrial_services,2024-02,cogs,11228348.22800715
industrial_services,2024-02,gross_profit,4466526.9608282745
industrial_services,2024-02,sales_marketing,1868851.2327180307
industrial_services,2024-02,rd,0.0
industrial_services,2024-02,ga,1669865.3772845627
industrial_services,2024-02,ebitda,927810.3508256814
industrial_services,2024-02,net_income,644095.1771522883
industrial_services,2024-02,cash,9312013.884610487
industrial_services,2024-02,accounts_receivable,26158125.31472571
industrial_services,2024-02,inventory,0.0
industrial_services,2024-02,accounts_payable,14971130.970676202
industrial_services,2024-02,debt,27000000.0
industrial_services,2024-02,equity,-6500991.771340009
industrial_services,2024-02,operating_cash_flow,715603.4104282835
industrial_services,2024-02,investing_cash_flow,-1049736.1765968
industrial_services,2024-02,financing_cash_flow,-271072.7766836664
industrial_services,2024-02,net_cash_flow,-605205.542852183
industrial_services,2024-02,total_assets,35470139.19933619
industrial_services,2024-02,total_liabilities_and_equity,35470139.19933619
industrial_services,2024-03,revenue,16319897.376914816
industrial_services,2024-03,cogs,11684694.402185895
industrial_services,2024-03,gross_profit,4635202.974728921
industrial_services,2024-03,sales_marketing,2158228.207159099
industrial_services,2024-03,rd,0.0
industrial_services,2024-03,ga,2398096.786232612
industrial_services,2024-03,ebitda,78877.98133721016
industrial_services,2024-03,net_income,-33622.01866278984
industrial_services,2024-03,cash,8612879.501648262
industrial_services,2024-03,accounts_receivable,27199828.961524695
industrial_services,2024-03,inventory,0.0
industrial_services,2024-03,accounts_payable,15579592.536247859
industrial_services,2024-03,debt,27000000.0
industrial_services,2024-03,equity,-6766884.0730749015
industrial_services,2024-03,operating_cash_flow,6058.424420063144
industrial_services,2024-03,investing_cash_flow,-932302.1441630969
industrial_services,2024-03,financing_cash_flow,227109.33678080878
industrial_services,2024-03,net_cash_flow,-699134.382962225
industrial_services,2024-03,total_assets,35812708.46317296
industrial_services,2024-03,total_liabilities_and_equity,35812708.46317296
industrial_services,2024-04,revenue,15821022.217856983
industrial_services,2024-04,cogs,11272918.670082254
industrial_services,2024-04,gross_profit,4548103.547774728
industrial_services,2024-04,sales_marketing,1899402.364558309
industrial_services,2024-04,rd,0.0
industrial_services,2024-04,ga,2348959.1375491936
industrial_services,2024-04,ebitda,299742.0456672255
industrial_services,2024-04,net_income,147921.21607710814
industrial_services,2024-04,cash,7814041.500971033
industrial_services,2024-04,accounts_receivable,26368370.36309497
industrial_services,2024-04,inventory,0.0
industrial_services,2024-04,accounts_payable,15030558.22677634
industrial_services,2024-04,debt,27000000.0
industrial_services,2024-04,equity,-7848146.362710334
industrial_services,2024-04,operating_cash_flow,198828.15242139657
industrial_services,2024-04,investing_cash_flow,-959016.1419863856
industrial_services,2024-04,financing_cash_flow,-38650.01111224021
industrial_services,2024-04,net_cash_flow,-798838.0006772293
industrial_services,2024-04,total_assets,34182411.864066005
industrial_services,2024-04,total_liabilities_and_equity,34182411.864066005
industrial_services,2024-05,revenue,16415279.999467103
industrial_services,2024-05,cogs,11549676.612690639
industrial_services,2024-05,gross_profit,4865603.386776464
industrial_services,2024-05,sales_marketing,1849498.8599384455
industrial_services,2024-05,rd,0.0
industrial_services,2024-05,ga,1647199.8014166227
industrial_services,2024-05,ebitda,1368904.725421396
industrial_services,2024-05,net_income,992559.7330829029
industrial_services,2024-05,cash,7974139.992399541
industrial_services,2024-05,accounts_receivable,27358799.99911184
industrial_services,2024-05,inventory,0.0
industrial_services,2024-05,accounts_payable,15399568.816920852
industrial_services,2024-05,debt,27000000.0
industrial_services,2024-05,equity,-7066628.82540947
industrial_services,2024-05,operating_cash_flow,987302.5671550833
industrial_services,2024-05,investing_cash_flow,-764907.6906921291
industrial_services,2024-05,financing_cash_flow,-62296.38503444678
industrial_services,2024-05,net_cash_flow,160098.49142850743
industrial_services,2024-05,total_assets,35332939.99151138
industrial_services,2024-05,total_liabilities_and_equity,35332939.99151138
industrial_services,2024-06,revenue,16488057.05180902
industrial_services,2024-06,cogs,11792022.788704343
industrial_services,2024-06,gross_profit,4696034.263104677
industrial_services,2024-06,sales_marketing,1762929.7270597108
industrial_services,2024-06,rd,0.0
industrial_services,2024-06,ga,1883804.1761116001
industrial_services,2024-06,ebitda,1049300.359933366
industrial_services,2024-06,net_income,740072.2843473592
industrial_services,2024-06,cash,7769840.12403232
industrial_services,2024-06,accounts_receivable,27480095.086348366
industrial_services,2024-06,inventory,0.0
industrial_services,2024-06,accounts_payable,15722697.05160579
industrial_services,2024-06,debt,27000000.0
industrial_services,2024-06,equity,-7472761.841225103
industrial_services,2024-06,operating_cash_flow,754053.9096401315
industrial_services,2024-06,investing_cash_flow,-702271.3322684182
industrial_services,2024-06,financing_cash_flow,-256082.44573893383
industrial_services,2024-06,net_cash_flow,-204299.86836722048
industrial_services,2024-06,total_assets,35249935.21038069
industrial_services,2024-06,total_liabilities_and_equity,35249935.21038069
industrial_services,2024-07,revenue,16435236.685122175
industrial_services,2024-07,cogs,11952801.874501403
industrial_services,2024-07,gross_profit,4482434.810620772
industrial_services,2024-07,sales_marketing,1925707.1624587488
